web-scraper-order,web-scraper-start-url,type,type-href,brand,brand-href,name,build_url,build_url-href,build,engine_url,engine_url-href,infos,gaz,info_engine,info_engine-href,stage,stage-href,power_stock,power_stage,power_gain,torque_stock,torque_stage,torque_gain
"1699822511-535","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T5 (2.0)
                                        245 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t5-2.0-245","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t5-2.0-245#stage2","245hp","275hp","+ 30hp","350Nm","420Nm","+ 70Nm"
"1699822514-536","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T5 (2.0)
                                        245 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t5-2.0-245","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t5-2.0-245#stage1","245hp","275hp","+ 30hp","350Nm","420Nm","+ 70Nm"
"1699822520-537","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T4 (2.0)
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190#e85","190hp","225hp","+ 35hp","300Nm","400Nm","+ 100Nm"
"1699822523-538","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T4 (2.0)
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190#stage2","190hp","225hp","+ 35hp","300Nm","400Nm","+ 100Nm"
"1699822526-539","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T4 (2.0)
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t4-2.0-190#stage1","190hp","225hp","+ 35hp","300Nm","400Nm","+ 100Nm"
"1699822532-540","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (2.0)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152#e85","152hp","222hp","+ 70hp","250Nm","400Nm","+ 150Nm"
"1699822535-541","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (2.0)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152#stage2","152hp","222hp","+ 70hp","250Nm","400Nm","+ 150Nm"
"1699822538-542","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (2.0)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-2.0-152#stage1","152hp","222hp","+ 70hp","250Nm","400Nm","+ 150Nm"
"1699822544-543","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (1.5)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152#e85","152hp","190hp","+ 38hp","250Nm","290Nm","+ 40Nm"
"1699822547-544","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (1.5)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152#stage2","152hp","190hp","+ 38hp","250Nm","290Nm","+ 40Nm"
"1699822550-545","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T3 (1.5)
                                        152 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t3-1.5-152#stage1","152hp","190hp","+ 38hp","250Nm","290Nm","+ 40Nm"
"1699822556-546","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T2 (1.5)
                                        122 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122#e85","122hp","190hp","+ 68hp","220Nm","280Nm","+ 60Nm"
"1699822559-547","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T2 (1.5)
                                        122 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122#stage2","122hp","190hp","+ 68hp","220Nm","280Nm","+ 60Nm"
"1699822562-548","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","T2 (1.5)
                                        122 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/t2-1.5-122#stage1","122hp","190hp","+ 68hp","220Nm","280Nm","+ 60Nm"
"1699822568-549","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367#e85","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699822571-550","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367#stage2","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699822574-551","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/polestar-2.0-367#stage1","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699822580-552","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.4 D4
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.4-d4-181","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.4-d4-181#stage2","181hp","250hp","+ 69hp","420Nm","500Nm","+ 80Nm"
"1699822583-553","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.4 D4
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.4-d4-181","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.4-d4-181#stage1","181hp","250hp","+ 69hp","420Nm","500Nm","+ 80Nm"
"1699822589-554","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D4 EU6
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-190","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-190#stage2","190hp","235hp","+ 45hp","400Nm","470Nm","+ 70Nm"
"1699822592-555","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D4 EU6
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-190","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-190#stage1","190hp","235hp","+ 45hp","400Nm","470Nm","+ 70Nm"
"1699822598-556","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D4 EU6
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-181","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-181#stage2","181hp","235hp","+ 54hp","400Nm","470Nm","+ 70Nm"
"1699822601-557","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D4 EU6
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-181","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d4-eu6-181#stage1","181hp","235hp","+ 54hp","400Nm","470Nm","+ 70Nm"
"1699822607-558","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D3 EU6
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d3-eu6-150","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d3-eu6-150#stage2","150hp","185hp","+ 35hp","320Nm","380Nm","+ 60Nm"
"1699822610-559","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D3 EU6
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d3-eu6-150","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d3-eu6-150#stage1","150hp","185hp","+ 35hp","320Nm","380Nm","+ 60Nm"
"1699822616-560","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D2 EU6
                                        120 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d2-eu6-120","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d2-eu6-120#stage2","120hp","180hp","+ 60hp","280Nm","380Nm","+ 100Nm"
"1699822619-561","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2015","https://www.olsx.lu/en/chiptuning/volvo/v60/2015","","Diesel","2.0 D2 EU6
                                        120 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d2-eu6-120","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2015/2.0-d2-eu6-120#stage1","120hp","180hp","+ 60hp","280Nm","380Nm","+ 100Nm"
"1699822628-562","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304#e85","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699822631-563","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304#stage2","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699822634-564","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t6-2.0-304#stage1","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699822640-565","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180#e85","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699822643-566","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180#stage2","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699822646-567","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t5-180#stage1","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699822652-568","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180#e85","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822655-569","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180#stage2","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822658-570","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t4-180#stage1","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822664-571","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V60","https://www.olsx.lu/en/chiptuning/volvo/v60","V60","2010","https://www.olsx.lu/en/chiptuning/volvo/v60/2010","","Diesel","T3
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t3-150","E85","https://www.olsx.lu/en/chiptuning/volvo/v60/2010/t3-150#e85","150hp","200hp","+ 50hp","240Nm","330Nm","+ 90Nm"
